"Name","Rank","Number.of.Births","Gender","Year"
"Lainey",876,3,"Girl","2014"
"Mikaela",876,3,"Girl","2014"
"Praise",876,3,"Girl","2014"
"Viktorija",876,3,"Girl","2014"
"Anastazja",876,3,"Girl","2014"
"Annabell",876,3,"Girl","2014"
"Astrid",876,3,"Girl","2014"
"Charlene",876,3,"Girl","2014"
"Demi-Leigh",876,3,"Girl","2014"
"Estelle",876,3,"Girl","2014"
"Etain",876,3,"Girl","2014"
"Isobella",876,3,"Girl","2014"
"Izzy",876,3,"Girl","2014"
"Khadija",876,3,"Girl","2014"
"Kiya",876,3,"Girl","2014"
"Liadan",876,3,"Girl","2014"
"Lorena",876,3,"Girl","2014"
"Makenzie",876,3,"Girl","2014"
"Marlene",876,3,"Girl","2014"
"Adelaide",876,3,"Girl","2014"
"Alayna",876,3,"Girl","2014"
"Alba",876,3,"Girl","2014"
"Ameera",876,3,"Girl","2014"
"Asia",876,3,"Girl","2014"
"Barbara",876,3,"Girl","2014"
"Barbora",876,3,"Girl","2014"
"Bernice",876,3,"Girl","2014"
"Eala",876,3,"Girl","2014"
"Elija",876,3,"Girl","2014"
"Emeli",876,3,"Girl","2014"
"Fae",876,3,"Girl","2014"
"Fay",876,3,"Girl","2014"
"Felicia",876,3,"Girl","2014"
"Harlow",876,3,"Girl","2014"
"Izabelle",876,3,"Girl","2014"
"Kaia",876,3,"Girl","2014"
"Kaiya",876,3,"Girl","2014"
"Karlie",876,3,"Girl","2014"
"Laci",876,3,"Girl","2014"
"Liya",876,3,"Girl","2014"
"Mara",876,3,"Girl","2014"
"Marnie",876,3,"Girl","2014"
"Melisa",876,3,"Girl","2014"
"Reagan",876,3,"Girl","2014"
"Reeva",876,3,"Girl","2014"
"Rhona",876,3,"Girl","2014"
"Riah",876,3,"Girl","2014"
"Rosemarie",876,3,"Girl","2014"
"Seona",876,3,"Girl","2014"
"Sianna",876,3,"Girl","2014"
"Siena",876,3,"Girl","2014"
"Sile",876,3,"Girl","2014"
"Sonya",876,3,"Girl","2014"
"Susanna",876,3,"Girl","2014"
"Sylwia",876,3,"Girl","2014"
"Vivian",876,3,"Girl","2014"
"Whitney",876,3,"Girl","2014"
"Yasmina",876,3,"Girl","2014"
"Zoja",876,3,"Girl","2014"
"Aila",876,3,"Girl","2014"
"Ailidh",876,3,"Girl","2014"
"Alena",876,3,"Girl","2014"
"Allegra",876,3,"Girl","2014"
"Amarachi",876,3,"Girl","2014"
"Ariel",876,3,"Girl","2014"
"Arwa",876,3,"Girl","2014"
"Arwyn",876,3,"Girl","2014"
"Ashlynn",876,3,"Girl","2014"
"Aubrey",876,3,"Girl","2014"
"Ayra",876,3,"Girl","2014"
"Aysha",876,3,"Girl","2014"
"Bea",876,3,"Girl","2014"
"Beaux",876,3,"Girl","2014"
"Betty",876,3,"Girl","2014"
"Brea",876,3,"Girl","2014"
"Claudine",876,3,"Girl","2014"
"Constance",876,3,"Girl","2014"
"Crea",876,3,"Girl","2014"
"Croi",876,3,"Girl","2014"
"Daisy-mae",876,3,"Girl","2014"
"Dania",876,3,"Girl","2014"
"Einin",876,3,"Girl","2014"
"Elayna",876,3,"Girl","2014"
"Eleni",876,3,"Girl","2014"
"Elianna",876,3,"Girl","2014"
"Elif",876,3,"Girl","2014"
"Elliana",876,3,"Girl","2014"
"Ellie-ann",876,3,"Girl","2014"
"Elora",876,3,"Girl","2014"
"Emanuelle",876,3,"Girl","2014"
"Ester",876,3,"Girl","2014"
"Fraya",876,3,"Girl","2014"
"Indianna",876,3,"Girl","2014"
"Isis",876,3,"Girl","2014"
"Jaida",876,3,"Girl","2014"
"Justyna",876,3,"Girl","2014"
"Kaelyn",876,3,"Girl","2014"
"Kamilla",876,3,"Girl","2014"
"Karly",876,3,"Girl","2014"
"Kathy",876,3,"Girl","2014"
"Khadijah",876,3,"Girl","2014"
"Kieva",876,3,"Girl","2014"
"Kristen",876,3,"Girl","2014"
"Ksenia",876,3,"Girl","2014"
"Kyah",876,3,"Girl","2014"
"Layah",876,3,"Girl","2014"
"Liadain",876,3,"Girl","2014"
"Lilly mae",876,3,"Girl","2014"
"Lilymay",876,3,"Girl","2014"
"Liza",876,3,"Girl","2014"
"Maiya",876,3,"Girl","2014"
"Malika",876,3,"Girl","2014"
"Marcela",876,3,"Girl","2014"
"Marcella",876,3,"Girl","2014"
"Mckenzie",876,3,"Girl","2014"
"Melina",876,3,"Girl","2014"
"Mia-lilly",876,3,"Girl","2014"
"Mina",876,3,"Girl","2014"
"Miranda",876,3,"Girl","2014"
"Mona",876,3,"Girl","2014"
"Muirne",876,3,"Girl","2014"
"Nan",876,3,"Girl","2014"
"Nel",876,3,"Girl","2014"
"Niah",876,3,"Girl","2014"
"Nisha",876,3,"Girl","2014"
"Noirin",876,3,"Girl","2014"
"Noreen",876,3,"Girl","2014"
"Phoenix",876,3,"Girl","2014"
"Poppi",876,3,"Girl","2014"
"Poppie",876,3,"Girl","2014"
"Raneem",876,3,"Girl","2014"
"Raya",876,3,"Girl","2014"
"Roxana",876,3,"Girl","2014"
"Santana",876,3,"Girl","2014"
"Saorise",876,3,"Girl","2014"
"Seoda",876,3,"Girl","2014"
"Serah",876,3,"Girl","2014"
"Shianne",876,3,"Girl","2014"
"Tessie",876,3,"Girl","2014"
"Tillie",876,3,"Girl","2014"
"Timea",876,3,"Girl","2014"
"Cataleya",876,3,"Girl","2014"
"Aaradhya",876,3,"Girl","2014"
"Aiya",876,3,"Girl","2014"
"Alayah",876,3,"Girl","2014"
"Ayanna",876,3,"Girl","2014"
"Ciadhla",876,3,"Girl","2014"
"Dubheasa",876,3,"Girl","2014"
"Eabhaoin",876,3,"Girl","2014"
"Fatumata",876,3,"Girl","2014"
"Gwendolyn",876,3,"Girl","2014"
"Inesa",876,3,"Girl","2014"
"Johana",876,3,"Girl","2014"
"Jumana",876,3,"Girl","2014"
"Khaya",876,3,"Girl","2014"
"Marielle",876,3,"Girl","2014"
"Meryl",876,3,"Girl","2014"
"Nataly",876,3,"Girl","2014"
"Raminta",876,3,"Girl","2014"
"Rioghnach",876,3,"Girl","2014"
"Szonja",876,3,"Girl","2014"
"Vayda",876,3,"Girl","2014"
"Zlata",876,3,"Girl","2014"
"Emily",1,626,"Girl","2015"
"Emma",2,449,"Girl","2015"
"Ava",3,421,"Girl","2015"
"Sophie",4,407,"Girl","2015"
"Amelia",5,400,"Girl","2015"
"Ella",6,384,"Girl","2015"
"Lucy",7,379,"Girl","2015"
"Grace",8,367,"Girl","2015"
"Chloe",9,362,"Girl","2015"
"Mia",10,360,"Girl","2015"
"Lily",11,341,"Girl","2015"
"Hannah",12,338,"Girl","2015"
"Aoife",13,321,"Girl","2015"
"Sarah",14,297,"Girl","2015"
"Anna",14,297,"Girl","2015"
"Olivia",14,297,"Girl","2015"
"Kate",17,283,"Girl","2015"
"Saoirse",18,282,"Girl","2015"
"Lauren",19,265,"Girl","2015"
"Caoimhe",20,252,"Girl","2015"
"Sophia",21,251,"Girl","2015"
"Katie",22,247,"Girl","2015"
"Robyn",23,237,"Girl","2015"
"Ellie",24,233,"Girl","2015"
"Roisin",25,226,"Girl","2015"
"Isabelle",26,224,"Girl","2015"
"Ruby",27,211,"Girl","2015"
"Holly",28,208,"Girl","2015"
"Ciara",29,205,"Girl","2015"
"Zoe",30,204,"Girl","2015"
"Molly",31,202,"Girl","2015"
"Sadie",32,198,"Girl","2015"
"Freya",33,188,"Girl","2015"
"Leah",34,187,"Girl","2015"
"Fiadh",35,186,"Girl","2015"
"Amy",36,185,"Girl","2015"
"Cara",36,185,"Girl","2015"
"Jessica",38,160,"Girl","2015"
"Eva",39,159,"Girl","2015"
"Alice",40,150,"Girl","2015"
"Sofia",41,144,"Girl","2015"
"Niamh",42,143,"Girl","2015"
"Rachel",43,140,"Girl","2015"
"Faye",44,139,"Girl","2015"
"Erin",45,136,"Girl","2015"
"Isabella",46,135,"Girl","2015"
"Layla",46,135,"Girl","2015"
"Laura",48,133,"Girl","2015"
"Eve",48,133,"Girl","2015"
"Clodagh",50,130,"Girl","2015"
"Julia",50,130,"Girl","2015"
"Eabha",52,126,"Girl","2015"
"Sadhbh",53,123,"Girl","2015"
"Maria",54,119,"Girl","2015"
"Evie",54,119,"Girl","2015"
"Ellen",56,117,"Girl","2015"
"Abigail",56,117,"Girl","2015"
"Charlotte",58,110,"Girl","2015"
"Amber",59,108,"Girl","2015"
"Elizabeth",60,106,"Girl","2015"
"Aine",61,105,"Girl","2015"
"Rebecca",62,104,"Girl","2015"
"Millie",62,104,"Girl","2015"
"Emilia",64,103,"Girl","2015"
"Megan",65,102,"Girl","2015"
"Maya",66,101,"Girl","2015"
"Aoibhinn",67,100,"Girl","2015"
"Kayla",68,98,"Girl","2015"
"Abbie",69,97,"Girl","2015"
"Zara",69,97,"Girl","2015"
"Clara",71,96,"Girl","2015"
"Sienna",71,96,"Girl","2015"
"Isla",73,94,"Girl","2015"
"Mary",74,91,"Girl","2015"
"Rose",75,90,"Girl","2015"
"Nicole",76,86,"Girl","2015"
"Alannah",77,83,"Girl","2015"
"Alexandra",78,82,"Girl","2015"
"Lena",78,82,"Girl","2015"
"Lilly",80,81,"Girl","2015"
"Aisling",81,80,"Girl","2015"
"Maisie",82,79,"Girl","2015"
"Aoibheann",83,78,"Girl","2015"
"Meabh",83,78,"Girl","2015"
"Annie",83,78,"Girl","2015"
"Hanna",86,76,"Girl","2015"
"Annabelle",86,76,"Girl","2015"
"Mila",88,72,"Girl","2015"
"Sara",89,71,"Girl","2015"
"Madison",89,71,"Girl","2015"
"Victoria",91,69,"Girl","2015"
"Maja",91,69,"Girl","2015"
"Rosie",91,69,"Girl","2015"
"Eimear",94,67,"Girl","2015"
"Hollie",94,67,"Girl","2015"
"Lexi",94,67,"Girl","2015"
"Caitlin",97,66,"Girl","2015"
"Lara",97,66,"Girl","2015"
"Tara",99,65,"Girl","2015"
"Georgia",100,64,"Girl","2015"
"Hazel",101,63,"Girl","2015"
"Bella",102,61,"Girl","2015"
"Harper",102,61,"Girl","2015"
"Orlaith",104,60,"Girl","2015"
"Isabel",105,59,"Girl","2015"
"Ailbhe",106,58,"Girl","2015"
"Laoise",106,58,"Girl","2015"
"Nina",106,58,"Girl","2015"
"Orla",109,57,"Girl","2015"
"Lola",109,57,"Girl","2015"
"Mollie",109,57,"Girl","2015"
"Heidi",109,57,"Girl","2015"
"Aoibhe",113,56,"Girl","2015"
"Brooke",113,56,"Girl","2015"
"Daisy",113,56,"Girl","2015"
"Pippa",113,56,"Girl","2015"
"Aria",113,56,"Girl","2015"
"Maia",118,55,"Girl","2015"
"Phoebe",119,54,"Girl","2015"
"Mya",120,53,"Girl","2015"
"Paige",121,52,"Girl","2015"
"Willow",121,52,"Girl","2015"
"Katelyn",123,51,"Girl","2015"
"Zuzanna",123,51,"Girl","2015"
"Zoey",123,51,"Girl","2015"
"Liliana",123,51,"Girl","2015"
"Maeve",127,50,"Girl","2015"
"Ruth",127,50,"Girl","2015"
"Natalia",127,50,"Girl","2015"
"Beth",127,50,"Girl","2015"
"Evelyn",127,50,"Girl","2015"
"Siun",132,48,"Girl","2015"
"Aimee",133,47,"Girl","2015"
"Bonnie",133,47,"Girl","2015"
"Poppy",135,46,"Girl","2015"
"Isobel",136,45,"Girl","2015"
"Eliza",137,44,"Girl","2015"
"Esme",137,44,"Girl","2015"
"Shauna",139,43,"Girl","2015"
"Jasmine",139,43,"Girl","2015"
"Muireann",139,43,"Girl","2015"
